route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
"1-V23-C-mjp-1","T2","8807.T2.1-V23-C-mjp-1.1.H","1-V23-C-mjp-1.1.H","Geelong","0"
"1-V23-C-mjp-1","T2","8808.T2.1-V23-C-mjp-1.1.H","1-V23-C-mjp-1.1.H","Geelong","0"
"1-V23-C-mjp-1","T2","8809.T2.1-V23-C-mjp-1.1.H","1-V23-C-mjp-1.1.H","Geelong","0"
"1-V23-C-mjp-1","T2","8810.T2.1-V23-C-mjp-1.1.H","1-V23-C-mjp-1.1.H","Geelong","0"
"1-V23-C-mjp-1","T2","8811.T2.1-V23-C-mjp-1.1.H","1-V23-C-mjp-1.1.H","Geelong","0"
"1-V23-C-mjp-1","T2","8812.T2.1-V23-C-mjp-1.1.H","1-V23-C-mjp-1.1.H","Geelong","0"
"1-V23-C-mjp-1","T2","8813.T2.1-V23-C-mjp-1.1.H","1-V23-C-mjp-1.1.H","Geelong","0"
"1-V23-C-mjp-1","T2","8814.T2.1-V23-C-mjp-1.1.H","1-V23-C-mjp-1.1.H","Geelong","0"
"1-V23-C-mjp-1","T2","8815.T2.1-V23-C-mjp-1.1.H","1-V23-C-mjp-1.1.H","Geelong","0"
"1-V23-C-mjp-1","T2","8816.T2.1-V23-C-mjp-1.1.H","1-V23-C-mjp-1.1.H","Geelong","0"
"1-V23-C-mjp-1","T2","8817.T2.1-V23-C-mjp-1.1.H","1-V23-C-mjp-1.1.H","Geelong","0"
"1-V23-C-mjp-1","T2","8818.T2.1-V23-C-mjp-1.1.H","1-V23-C-mjp-1.1.H","Geelong","0"
"1-V23-C-mjp-1","T2","8793.T2.1-V23-C-mjp-1.2.H","1-V23-C-mjp-1.2.H","Geelong","0"
"1-V23-C-mjp-1","T2","8794.T2.1-V23-C-mjp-1.3.H","1-V23-C-mjp-1.3.H","Geelong","0"
"1-V23-C-mjp-1","T2","8823.T2.1-V23-C-mjp-1.4.R","1-V23-C-mjp-1.4.R","Melbourne","1"
"1-V23-C-mjp-1","T2","8825.T2.1-V23-C-mjp-1.4.R","1-V23-C-mjp-1.4.R","Melbourne","1"
"1-V23-C-mjp-1","T2","8826.T2.1-V23-C-mjp-1.4.R","1-V23-C-mjp-1.4.R","Melbourne","1"
"1-V23-C-mjp-1","T2","8827.T2.1-V23-C-mjp-1.4.R","1-V23-C-mjp-1.4.R","Melbourne","1"
"1-V23-C-mjp-1","T2","8828.T2.1-V23-C-mjp-1.4.R","1-V23-C-mjp-1.4.R","Melbourne","1"
"1-V23-C-mjp-1","T2","8829.T2.1-V23-C-mjp-1.4.R","1-V23-C-mjp-1.4.R","Melbourne","1"
"1-V23-C-mjp-1","T2","8830.T2.1-V23-C-mjp-1.4.R","1-V23-C-mjp-1.4.R","Melbourne","1"
"1-V23-C-mjp-1","T2","8831.T2.1-V23-C-mjp-1.4.R","1-V23-C-mjp-1.4.R","Melbourne","1"
"1-V23-C-mjp-1","T2","8832.T2.1-V23-C-mjp-1.4.R","1-V23-C-mjp-1.4.R","Melbourne","1"
"1-V23-C-mjp-1","T2","8833.T2.1-V23-C-mjp-1.4.R","1-V23-C-mjp-1.4.R","Melbourne","1"
"1-V23-C-mjp-1","T2","8834.T2.1-V23-C-mjp-1.4.R","1-V23-C-mjp-1.4.R","Melbourne","1"
"1-V23-C-mjp-1","T2","8835.T2.1-V23-C-mjp-1.4.R","1-V23-C-mjp-1.4.R","Melbourne","1"
"1-V23-C-mjp-1","T2","8836.T2.1-V23-C-mjp-1.4.R","1-V23-C-mjp-1.4.R","Melbourne","1"
"1-V23-C-mjp-1","T2","8837.T2.1-V23-C-mjp-1.4.R","1-V23-C-mjp-1.4.R","Melbourne","1"
"1-V23-C-mjp-1","T2","8838.T2.1-V23-C-mjp-1.4.R","1-V23-C-mjp-1.4.R","Melbourne","1"
"1-V23-C-mjp-1","T2","8839.T2.1-V23-C-mjp-1.4.R","1-V23-C-mjp-1.4.R","Melbourne","1"
"1-V23-C-mjp-1","T2","8840.T2.1-V23-C-mjp-1.4.R","1-V23-C-mjp-1.4.R","Melbourne","1"
"1-V23-C-mjp-1","T2","8841.T2.1-V23-C-mjp-1.4.R","1-V23-C-mjp-1.4.R","Melbourne","1"
"1-V23-C-mjp-1","T2","8842.T2.1-V23-C-mjp-1.4.R","1-V23-C-mjp-1.4.R","Melbourne","1"
"1-V23-C-mjp-1","T2","8843.T2.1-V23-C-mjp-1.4.R","1-V23-C-mjp-1.4.R","Melbourne","1"
"1-V23-C-mjp-1","T2","8844.T2.1-V23-C-mjp-1.4.R","1-V23-C-mjp-1.4.R","Melbourne","1"
"1-V23-C-mjp-1","T2","8845.T2.1-V23-C-mjp-1.4.R","1-V23-C-mjp-1.4.R","Melbourne","1"
"1-V23-C-mjp-1","T2","8846.T2.1-V23-C-mjp-1.4.R","1-V23-C-mjp-1.4.R","Melbourne","1"
"1-V23-C-mjp-1","T2","8824.T2.1-V23-C-mjp-1.5.R","1-V23-C-mjp-1.5.R","Melbourne","1"
"1-V40-C-mjp-1","T2","9006.T2.1-V40-C-mjp-1.1.H","1-V40-C-mjp-1.1.H","Melbourne","0"
"1-V40-C-mjp-1","T2","9010.T2.1-V40-C-mjp-1.1.H","1-V40-C-mjp-1.1.H","Melbourne","0"
"1-V40-C-mjp-1","T2","9011.T2.1-V40-C-mjp-1.1.H","1-V40-C-mjp-1.1.H","Melbourne","0"
"1-V40-C-mjp-1","T2","9012.T2.1-V40-C-mjp-1.1.H","1-V40-C-mjp-1.1.H","Melbourne","0"
"1-V40-C-mjp-1","T2","9013.T2.1-V40-C-mjp-1.1.H","1-V40-C-mjp-1.1.H","Melbourne","0"
"1-V40-C-mjp-1","T2","9009.T2.1-V40-C-mjp-1.1.H","1-V40-C-mjp-1.1.H","Melbourne","0"
"1-V40-C-mjp-1","T2","9007.T2.1-V40-C-mjp-1.1.H","1-V40-C-mjp-1.1.H","Melbourne","0"
"1-V40-C-mjp-1","T2","9008.T2.1-V40-C-mjp-1.1.H","1-V40-C-mjp-1.1.H","Melbourne","0"
"1-V40-C-mjp-1","T2","9114.T2.1-V40-C-mjp-1.2.R","1-V40-C-mjp-1.2.R","Seymour","1"
"1-V40-C-mjp-1","T2","9115.T2.1-V40-C-mjp-1.2.R","1-V40-C-mjp-1.2.R","Seymour","1"
"1-V40-C-mjp-1","T2","9119.T2.1-V40-C-mjp-1.2.R","1-V40-C-mjp-1.2.R","Seymour","1"
"1-V40-C-mjp-1","T2","9120.T2.1-V40-C-mjp-1.2.R","1-V40-C-mjp-1.2.R","Seymour","1"
"1-V40-C-mjp-1","T2","9121.T2.1-V40-C-mjp-1.2.R","1-V40-C-mjp-1.2.R","Seymour","1"
"1-V40-C-mjp-1","T2","9122.T2.1-V40-C-mjp-1.2.R","1-V40-C-mjp-1.2.R","Seymour","1"
"1-V40-C-mjp-1","T2","9123.T2.1-V40-C-mjp-1.2.R","1-V40-C-mjp-1.2.R","Seymour","1"
"1-V40-C-mjp-1","T2","9116.T2.1-V40-C-mjp-1.2.R","1-V40-C-mjp-1.2.R","Seymour","1"
"1-V40-C-mjp-1","T2","9117.T2.1-V40-C-mjp-1.2.R","1-V40-C-mjp-1.2.R","Seymour","1"
"1-V40-C-mjp-1","T2","9118.T2.1-V40-C-mjp-1.2.R","1-V40-C-mjp-1.2.R","Seymour","1"
"1-V45-C-mjp-1","T2","9059.T2.1-V45-C-mjp-1.1.H","1-V45-C-mjp-1.1.H","Swan Hill","0"
"1-V45-C-mjp-1","T2","9060.T2.1-V45-C-mjp-1.1.H","1-V45-C-mjp-1.1.H","Swan Hill","0"
"1-V45-C-mjp-1","T2","9089.T2.1-V45-C-mjp-1.2.R","1-V45-C-mjp-1.2.R","Melbourne","1"
"1-V45-C-mjp-1","T2","9090.T2.1-V45-C-mjp-1.2.R","1-V45-C-mjp-1.2.R","Melbourne","1"
"1-V48-C-mjp-1","T2","9062.T2.1-V48-C-mjp-1.1.H","1-V48-C-mjp-1.1.H","Traralgon","0"
"1-V48-C-mjp-1","T2","9063.T2.1-V48-C-mjp-1.1.H","1-V48-C-mjp-1.1.H","Traralgon","0"
"1-V48-C-mjp-1","T2","9064.T2.1-V48-C-mjp-1.1.H","1-V48-C-mjp-1.1.H","Traralgon","0"
"1-V48-C-mjp-1","T2","9074.T2.1-V48-C-mjp-1.1.H","1-V48-C-mjp-1.1.H","Traralgon","0"
"1-V48-C-mjp-1","T2","9071.T2.1-V48-C-mjp-1.1.H","1-V48-C-mjp-1.1.H","Traralgon","0"
"1-V48-C-mjp-1","T2","9072.T2.1-V48-C-mjp-1.1.H","1-V48-C-mjp-1.1.H","Traralgon","0"
"1-V48-C-mjp-1","T2","9070.T2.1-V48-C-mjp-1.1.H","1-V48-C-mjp-1.1.H","Traralgon","0"
"1-V48-C-mjp-1","T2","9073.T2.1-V48-C-mjp-1.1.H","1-V48-C-mjp-1.1.H","Traralgon","0"
"1-V48-C-mjp-1","T2","9069.T2.1-V48-C-mjp-1.1.H","1-V48-C-mjp-1.1.H","Traralgon","0"
"1-V48-C-mjp-1","T2","9067.T2.1-V48-C-mjp-1.1.H","1-V48-C-mjp-1.1.H","Traralgon","0"
"1-V48-C-mjp-1","T2","9068.T2.1-V48-C-mjp-1.1.H","1-V48-C-mjp-1.1.H","Traralgon","0"
"1-V48-C-mjp-1","T2","9065.T2.1-V48-C-mjp-1.1.H","1-V48-C-mjp-1.1.H","Traralgon","0"
"1-V48-C-mjp-1","T2","9066.T2.1-V48-C-mjp-1.1.H","1-V48-C-mjp-1.1.H","Traralgon","0"
"1-V48-C-mjp-1","T2","9095.T2.1-V48-C-mjp-1.2.R","1-V48-C-mjp-1.2.R","Melbourne","1"
"1-V48-C-mjp-1","T2","9103.T2.1-V48-C-mjp-1.2.R","1-V48-C-mjp-1.2.R","Melbourne","1"
"1-V48-C-mjp-1","T2","9104.T2.1-V48-C-mjp-1.2.R","1-V48-C-mjp-1.2.R","Melbourne","1"
"1-V48-C-mjp-1","T2","9105.T2.1-V48-C-mjp-1.2.R","1-V48-C-mjp-1.2.R","Melbourne","1"
"1-V48-C-mjp-1","T2","9101.T2.1-V48-C-mjp-1.2.R","1-V48-C-mjp-1.2.R","Melbourne","1"
"1-V48-C-mjp-1","T2","9102.T2.1-V48-C-mjp-1.2.R","1-V48-C-mjp-1.2.R","Melbourne","1"
"1-V48-C-mjp-1","T2","9098.T2.1-V48-C-mjp-1.2.R","1-V48-C-mjp-1.2.R","Melbourne","1"
"1-V48-C-mjp-1","T2","9099.T2.1-V48-C-mjp-1.2.R","1-V48-C-mjp-1.2.R","Melbourne","1"
"1-V48-C-mjp-1","T2","9100.T2.1-V48-C-mjp-1.2.R","1-V48-C-mjp-1.2.R","Melbourne","1"
"1-V48-C-mjp-1","T2","9096.T2.1-V48-C-mjp-1.2.R","1-V48-C-mjp-1.2.R","Melbourne","1"
"1-V48-C-mjp-1","T2","9097.T2.1-V48-C-mjp-1.2.R","1-V48-C-mjp-1.2.R","Melbourne","1"
"1-V51-C-mjp-1","T2","9075.T2.1-V51-C-mjp-1.1.H","1-V51-C-mjp-1.1.H","Warrnambool","0"
"1-V51-C-mjp-1","T2","9076.T2.1-V51-C-mjp-1.2.H","1-V51-C-mjp-1.2.H","Warrnambool","0"
"1-V51-C-mjp-1","T2","9077.T2.1-V51-C-mjp-1.3.H","1-V51-C-mjp-1.3.H","Warrnambool","0"
"1-V51-C-mjp-1","T2","8822.T2.1-V51-C-mjp-1.4.R","1-V51-C-mjp-1.4.R","Melbourne","1"
"1-V51-C-mjp-1","T2","8820.T2.1-V51-C-mjp-1.5.R","1-V51-C-mjp-1.5.R","Melbourne","1"
"1-V51-C-mjp-1","T2","8821.T2.1-V51-C-mjp-1.6.R","1-V51-C-mjp-1.6.R","Melbourne","1"
"1-Vov-C-mjp-1","T2","9106.T2.1-Vov-C-mjp-1.1.H","1-Vov-C-mjp-1.1.H","Nhill","0"
"1-mcg-mjp-1","T2","8865.T2.1-mcg-mjp-1.1.H","1-mcg-mjp-1.1.H","Richmond (MCG)","0"
"1-vPK-C-mjp-1","T2","8940.T2.1-vPK-C-mjp-1.1.H","1-vPK-C-mjp-1.1.H","City","0"
"1-vPK-C-mjp-1","T2","8941.T2.1-vPK-C-mjp-1.1.H","1-vPK-C-mjp-1.1.H","City","0"
"1-vPK-C-mjp-1","T2","8942.T2.1-vPK-C-mjp-1.1.H","1-vPK-C-mjp-1.1.H","City","0"
"1-vPK-C-mjp-1","T2","8943.T2.1-vPK-C-mjp-1.1.H","1-vPK-C-mjp-1.1.H","City","0"
"1-vPK-C-mjp-1","T2","9050.T2.1-vPK-C-mjp-1.2.R","1-vPK-C-mjp-1.2.R","Pakenham","1"
"1-vPK-C-mjp-1","T2","9051.T2.1-vPK-C-mjp-1.2.R","1-vPK-C-mjp-1.2.R","Pakenham","1"
"1-vPK-C-mjp-1","T2","9052.T2.1-vPK-C-mjp-1.2.R","1-vPK-C-mjp-1.2.R","Pakenham","1"
"1-vPK-C-mjp-1","T2","9049.T2.1-vPK-C-mjp-1.2.R","1-vPK-C-mjp-1.2.R","Pakenham","1"
"1-vsu-C-mjp-1","T2","9139.T2.1-vsu-C-mjp-1.1.H","1-vsu-C-mjp-1.1.H","Sunbury","0"
"1-vsu-C-mjp-1","T2","9140.T2.1-vsu-C-mjp-1.1.H","1-vsu-C-mjp-1.1.H","Sunbury","0"
"1-vsu-C-mjp-1","T2","9083.T2.1-vsu-C-mjp-1.2.R","1-vsu-C-mjp-1.2.R","City (Southern Cross)","1"
"1-vsu-C-mjp-1","T2","9084.T2.1-vsu-C-mjp-1.2.R","1-vsu-C-mjp-1.2.R","City (Southern Cross)","1"
"1-Ech-C-mjp-1","T2","8947.T2.1-Ech-C-mjp-1.1.H","1-Ech-C-mjp-1.1.H","Melbourne","0"
"1-Ech-C-mjp-1","T2","8948.T2.1-Ech-C-mjp-1.1.H","1-Ech-C-mjp-1.1.H","Melbourne","0"
"1-Ech-C-mjp-1","T2","9054.T2.1-Ech-C-mjp-1.2.R","1-Ech-C-mjp-1.2.R","Echuca/Moama","1"
"1-Ech-C-mjp-1","T2","9053.T2.1-Ech-C-mjp-1.2.R","1-Ech-C-mjp-1.2.R","Echuca/Moama","1"
"1-Sht-C-mjp-1","T2","9018.T2.1-Sht-C-mjp-1.1.H","1-Sht-C-mjp-1.1.H","Melbourne","0"
"1-Sht-C-mjp-1","T2","9019.T2.1-Sht-C-mjp-1.1.H","1-Sht-C-mjp-1.1.H","Melbourne","0"
"1-Sht-C-mjp-1","T2","9020.T2.1-Sht-C-mjp-1.2.H","1-Sht-C-mjp-1.2.H","Melbourne","0"
"1-Sht-C-mjp-1","T2","9056.T2.1-Sht-C-mjp-1.3.R","1-Sht-C-mjp-1.3.R","Shepparton","1"
"1-Sht-C-mjp-1","T2","9057.T2.1-Sht-C-mjp-1.3.R","1-Sht-C-mjp-1.3.R","Shepparton","1"
"1-Sht-C-mjp-1","T2","9058.T2.1-Sht-C-mjp-1.4.R","1-Sht-C-mjp-1.4.R","Shepparton","1"
"1-V01-C-mjp-1","T2","8869.T2.1-V01-C-mjp-1.1.H","1-V01-C-mjp-1.1.H","Melbourne","0"
"1-V01-C-mjp-1","T2","8870.T2.1-V01-C-mjp-1.1.H","1-V01-C-mjp-1.1.H","Melbourne","0"
"1-V01-C-mjp-1","T2","8871.T2.1-V01-C-mjp-1.1.H","1-V01-C-mjp-1.1.H","Melbourne","0"
"1-V01-C-mjp-1","T2","9021.T2.1-V01-C-mjp-1.2.R","1-V01-C-mjp-1.2.R","Albury","1"
"1-V01-C-mjp-1","T2","9022.T2.1-V01-C-mjp-1.2.R","1-V01-C-mjp-1.2.R","Albury","1"
"1-V01-C-mjp-1","T2","9023.T2.1-V01-C-mjp-1.2.R","1-V01-C-mjp-1.2.R","Albury","1"
"1-V04-C-mjp-1","T2","8881.T2.1-V04-C-mjp-1.1.H","1-V04-C-mjp-1.1.H","Melbourne","0"
"1-V04-C-mjp-1","T2","8882.T2.1-V04-C-mjp-1.1.H","1-V04-C-mjp-1.1.H","Melbourne","0"
"1-V04-C-mjp-1","T2","8883.T2.1-V04-C-mjp-1.1.H","1-V04-C-mjp-1.1.H","Melbourne","0"
"1-V04-C-mjp-1","T2","9025.T2.1-V04-C-mjp-1.2.R","1-V04-C-mjp-1.2.R","Ararat","1"
"1-V04-C-mjp-1","T2","9026.T2.1-V04-C-mjp-1.2.R","1-V04-C-mjp-1.2.R","Ararat","1"
"1-V04-C-mjp-1","T2","9027.T2.1-V04-C-mjp-1.2.R","1-V04-C-mjp-1.2.R","Ararat","1"
"1-V05-C-mjp-1","T2","8918.T2.1-V05-C-mjp-1.1.H","1-V05-C-mjp-1.1.H","Melbourne","0"
"1-V05-C-mjp-1","T2","8919.T2.1-V05-C-mjp-1.1.H","1-V05-C-mjp-1.1.H","Melbourne","0"
"1-V05-C-mjp-1","T2","8921.T2.1-V05-C-mjp-1.1.H","1-V05-C-mjp-1.1.H","Melbourne","0"
"1-V05-C-mjp-1","T2","8925.T2.1-V05-C-mjp-1.1.H","1-V05-C-mjp-1.1.H","Melbourne","0"
"1-V05-C-mjp-1","T2","8926.T2.1-V05-C-mjp-1.1.H","1-V05-C-mjp-1.1.H","Melbourne","0"
"1-V05-C-mjp-1","T2","8927.T2.1-V05-C-mjp-1.1.H","1-V05-C-mjp-1.1.H","Melbourne","0"
"1-V05-C-mjp-1","T2","8928.T2.1-V05-C-mjp-1.1.H","1-V05-C-mjp-1.1.H","Melbourne","0"
"1-V05-C-mjp-1","T2","8929.T2.1-V05-C-mjp-1.1.H","1-V05-C-mjp-1.1.H","Melbourne","0"
"1-V05-C-mjp-1","T2","8922.T2.1-V05-C-mjp-1.1.H","1-V05-C-mjp-1.1.H","Melbourne","0"
"1-V05-C-mjp-1","T2","8923.T2.1-V05-C-mjp-1.1.H","1-V05-C-mjp-1.1.H","Melbourne","0"
"1-V05-C-mjp-1","T2","8924.T2.1-V05-C-mjp-1.1.H","1-V05-C-mjp-1.1.H","Melbourne","0"
"1-V05-C-mjp-1","T2","8920.T2.1-V05-C-mjp-1.1.H","1-V05-C-mjp-1.1.H","Melbourne","0"
"1-V05-C-mjp-1","T2","8850.T2.1-V05-C-mjp-1.2.R","1-V05-C-mjp-1.2.R","Ballarat","1"
"1-V05-C-mjp-1","T2","8851.T2.1-V05-C-mjp-1.2.R","1-V05-C-mjp-1.2.R","Ballarat","1"
"1-V05-C-mjp-1","T2","8852.T2.1-V05-C-mjp-1.2.R","1-V05-C-mjp-1.2.R","Ballarat","1"
"1-V05-C-mjp-1","T2","8853.T2.1-V05-C-mjp-1.2.R","1-V05-C-mjp-1.2.R","Ballarat","1"
"1-V05-C-mjp-1","T2","8855.T2.1-V05-C-mjp-1.2.R","1-V05-C-mjp-1.2.R","Ballarat","1"
"1-V05-C-mjp-1","T2","8854.T2.1-V05-C-mjp-1.2.R","1-V05-C-mjp-1.2.R","Ballarat","1"
"1-V05-C-mjp-1","T2","8856.T2.1-V05-C-mjp-1.2.R","1-V05-C-mjp-1.2.R","Ballarat","1"
"1-V05-C-mjp-1","T2","8857.T2.1-V05-C-mjp-1.2.R","1-V05-C-mjp-1.2.R","Ballarat","1"
"1-V05-C-mjp-1","T2","8858.T2.1-V05-C-mjp-1.2.R","1-V05-C-mjp-1.2.R","Ballarat","1"
"1-V05-C-mjp-1","T2","8859.T2.1-V05-C-mjp-1.2.R","1-V05-C-mjp-1.2.R","Ballarat","1"
"1-V05-C-mjp-1","T2","8860.T2.1-V05-C-mjp-1.2.R","1-V05-C-mjp-1.2.R","Ballarat","1"
"1-V05-C-mjp-1","T2","8861.T2.1-V05-C-mjp-1.2.R","1-V05-C-mjp-1.2.R","Ballarat","1"
"1-V05-C-mjp-1","T2","8862.T2.1-V05-C-mjp-1.2.R","1-V05-C-mjp-1.2.R","Ballarat","1"
"1-V05-C-mjp-1","T2","8863.T2.1-V05-C-mjp-1.2.R","1-V05-C-mjp-1.2.R","Ballarat","1"
"1-V05-C-mjp-1","T2","8864.T2.1-V05-C-mjp-1.3.R","1-V05-C-mjp-1.3.R","Ballarat","1"
"1-V08-G-mjp-1","T2_1","1048.T2.1-V08-G-mjp-1.1.H","1-V08-G-mjp-1.1.H","Melbourne","0"
"1-V08-G-mjp-1","T2_1","1049.T2.1-V08-G-mjp-1.1.H","1-V08-G-mjp-1.1.H","Melbourne","0"
"1-V08-G-mjp-1","T2_1","1050.T2.1-V08-G-mjp-1.1.H","1-V08-G-mjp-1.1.H","Melbourne","0"
"1-V08-G-mjp-1","T2_1","1519.T2.1-V08-G-mjp-1.6.R","1-V08-G-mjp-1.6.R","Bairnsdale","1"
"1-V08-G-mjp-1","T2_1","1520.T2.1-V08-G-mjp-1.6.R","1-V08-G-mjp-1.6.R","Bairnsdale","1"
"1-V08-G-mjp-1","T2_1","1521.T2.1-V08-G-mjp-1.6.R","1-V08-G-mjp-1.6.R","Bairnsdale","1"
"1-V12-G-mjp-1","T2_1","1068.T2.1-V12-G-mjp-1.2.H","1-V12-G-mjp-1.2.H","Melbourne","0"
"1-V12-G-mjp-1","T2_1","1078.T2.1-V12-G-mjp-1.2.H","1-V12-G-mjp-1.2.H","Melbourne","0"
"1-V12-G-mjp-1","T2_1","1075.T2.1-V12-G-mjp-1.2.H","1-V12-G-mjp-1.2.H","Melbourne","0"
"1-V12-G-mjp-1","T2_1","1070.T2.1-V12-G-mjp-1.2.H","1-V12-G-mjp-1.2.H","Melbourne","0"
"1-V12-G-mjp-1","T2_1","1073.T2.1-V12-G-mjp-1.2.H","1-V12-G-mjp-1.2.H","Melbourne","0"
"1-V12-G-mjp-1","T2_1","1074.T2.1-V12-G-mjp-1.2.H","1-V12-G-mjp-1.2.H","Melbourne","0"
"1-V12-G-mjp-1","T2_1","1076.T2.1-V12-G-mjp-1.2.H","1-V12-G-mjp-1.2.H","Melbourne","0"
"1-V12-G-mjp-1","T2_1","1077.T2.1-V12-G-mjp-1.2.H","1-V12-G-mjp-1.2.H","Melbourne","0"
"1-V12-G-mjp-1","T2_1","1072.T2.1-V12-G-mjp-1.2.H","1-V12-G-mjp-1.2.H","Melbourne","0"
"1-V12-G-mjp-1","T2_1","1069.T2.1-V12-G-mjp-1.2.H","1-V12-G-mjp-1.2.H","Melbourne","0"
"1-V12-G-mjp-1","T2_1","1071.T2.1-V12-G-mjp-1.6.H","1-V12-G-mjp-1.6.H","Melbourne","0"
"1-V12-G-mjp-1","T2_1","1540.T2.1-V12-G-mjp-1.9.R","1-V12-G-mjp-1.9.R","Bendigo","1"
"1-V12-G-mjp-1","T2_1","1541.T2.1-V12-G-mjp-1.9.R","1-V12-G-mjp-1.9.R","Bendigo","1"
"1-V12-G-mjp-1","T2_1","1549.T2.1-V12-G-mjp-1.9.R","1-V12-G-mjp-1.9.R","Bendigo","1"
"1-V12-G-mjp-1","T2_1","1550.T2.1-V12-G-mjp-1.9.R","1-V12-G-mjp-1.9.R","Bendigo","1"
"1-V12-G-mjp-1","T2_1","1551.T2.1-V12-G-mjp-1.9.R","1-V12-G-mjp-1.9.R","Bendigo","1"
"1-V12-G-mjp-1","T2_1","1552.T2.1-V12-G-mjp-1.9.R","1-V12-G-mjp-1.9.R","Bendigo","1"
"1-V12-G-mjp-1","T2_1","1553.T2.1-V12-G-mjp-1.9.R","1-V12-G-mjp-1.9.R","Bendigo","1"
"1-V12-G-mjp-1","T2_1","1548.T2.1-V12-G-mjp-1.9.R","1-V12-G-mjp-1.9.R","Bendigo","1"
"1-V12-G-mjp-1","T2_1","1547.T2.1-V12-G-mjp-1.9.R","1-V12-G-mjp-1.9.R","Bendigo","1"
"1-V12-G-mjp-1","T2_1","1546.T2.1-V12-G-mjp-1.9.R","1-V12-G-mjp-1.9.R","Bendigo","1"
"1-V12-G-mjp-1","T2_1","1542.T2.1-V12-G-mjp-1.9.R","1-V12-G-mjp-1.9.R","Bendigo","1"
"1-V12-G-mjp-1","T2_1","1543.T2.1-V12-G-mjp-1.9.R","1-V12-G-mjp-1.9.R","Bendigo","1"
"1-V12-G-mjp-1","T2_1","1544.T2.1-V12-G-mjp-1.9.R","1-V12-G-mjp-1.9.R","Bendigo","1"
"1-V12-G-mjp-1","T2_1","1545.T2.1-V12-G-mjp-1.9.R","1-V12-G-mjp-1.9.R","Bendigo","1"
"1-V23-G-mjp-1","T2_1","1759.T2.1-V23-G-mjp-1.1.H","1-V23-G-mjp-1.1.H","Geelong","0"
"1-V23-G-mjp-1","T2_1","1760.T2.1-V23-G-mjp-1.1.H","1-V23-G-mjp-1.1.H","Geelong","0"
"1-V23-G-mjp-1","T2_1","1761.T2.1-V23-G-mjp-1.1.H","1-V23-G-mjp-1.1.H","Geelong","0"
"1-V23-G-mjp-1","T2_1","1762.T2.1-V23-G-mjp-1.1.H","1-V23-G-mjp-1.1.H","Geelong","0"
"1-V23-G-mjp-1","T2_1","1763.T2.1-V23-G-mjp-1.1.H","1-V23-G-mjp-1.1.H","Geelong","0"
"1-V23-G-mjp-1","T2_1","1764.T2.1-V23-G-mjp-1.1.H","1-V23-G-mjp-1.1.H","Geelong","0"
"1-V23-G-mjp-1","T2_1","1765.T2.1-V23-G-mjp-1.1.H","1-V23-G-mjp-1.1.H","Geelong","0"
"1-V23-G-mjp-1","T2_1","1766.T2.1-V23-G-mjp-1.1.H","1-V23-G-mjp-1.1.H","Geelong","0"
"1-V23-G-mjp-1","T2_1","1767.T2.1-V23-G-mjp-1.1.H","1-V23-G-mjp-1.1.H","Geelong","0"
"1-V23-G-mjp-1","T2_1","1768.T2.1-V23-G-mjp-1.1.H","1-V23-G-mjp-1.1.H","Geelong","0"
"1-V23-G-mjp-1","T2_1","1769.T2.1-V23-G-mjp-1.1.H","1-V23-G-mjp-1.1.H","Geelong","0"
"1-V23-G-mjp-1","T2_1","1770.T2.1-V23-G-mjp-1.1.H","1-V23-G-mjp-1.1.H","Geelong","0"
"1-V23-G-mjp-1","T2_1","1771.T2.1-V23-G-mjp-1.1.H","1-V23-G-mjp-1.1.H","Geelong","0"
"1-V23-G-mjp-1","T2_1","1772.T2.1-V23-G-mjp-1.1.H","1-V23-G-mjp-1.1.H","Geelong","0"
"1-V23-G-mjp-1","T2_1","1773.T2.1-V23-G-mjp-1.1.H","1-V23-G-mjp-1.1.H","Geelong","0"
"1-V23-G-mjp-1","T2_1","1774.T2.1-V23-G-mjp-1.1.H","1-V23-G-mjp-1.1.H","Geelong","0"
"1-V23-G-mjp-1","T2_1","1775.T2.1-V23-G-mjp-1.1.H","1-V23-G-mjp-1.1.H","Geelong","0"
"1-V23-G-mjp-1","T2_1","1776.T2.1-V23-G-mjp-1.1.H","1-V23-G-mjp-1.1.H","Geelong","0"
"1-V23-G-mjp-1","T2_1","1777.T2.1-V23-G-mjp-1.1.H","1-V23-G-mjp-1.1.H","Geelong","0"
"1-V23-G-mjp-1","T2_1","1778.T2.1-V23-G-mjp-1.1.H","1-V23-G-mjp-1.1.H","Geelong","0"
"1-V23-G-mjp-1","T2_1","1779.T2.1-V23-G-mjp-1.1.H","1-V23-G-mjp-1.1.H","Geelong","0"
"1-V23-G-mjp-1","T2_1","1780.T2.1-V23-G-mjp-1.1.H","1-V23-G-mjp-1.1.H","Geelong","0"
"1-V23-G-mjp-1","T2_1","1781.T2.1-V23-G-mjp-1.1.H","1-V23-G-mjp-1.1.H","Geelong","0"
"1-V23-G-mjp-1","T2_1","1782.T2.1-V23-G-mjp-1.1.H","1-V23-G-mjp-1.1.H","Geelong","0"
"1-V23-G-mjp-1","T2_1","1758.T2.1-V23-G-mjp-1.21.H","1-V23-G-mjp-1.21.H","Geelong","0"
